8000 3
0.157091 0.389827 -0.907390
0.872634 -0.302527 0.383390
0.647894 -0.761654 0.010796
-0.492288 0.350503 -0.796744
-0.745594 0.570073 -0.345119
0.179789 0.881905 0.435798
0.146081 -0.982966 0.111527
0.412323 -0.182994 0.892470
0.081654 0.638663 0.765142
0.754534 0.425223 0.499863
-0.028474 0.993944 -0.106133
0.114090 -0.578085 0.807961
-0.605446 -0.670444 0.428881
-0.232010 0.531773 0.814487
-0.939591 0.235646 -0.248274
-0.977755 0.129677 -0.164862
-0.920671 -0.345219 0.182177
-0.781269 0.615774 -0.102182
-0.400898 -0.236819 -0.884984
-0.621391 -0.585209 0.520963
0.742521 0.357882 0.566200
0.471080 0.832672 0.291103
0.275701 0.851671 0.445696
-0.392039 0.064181 -0.917707
-0.379525 0.781915 -0.494540
0.830948 -0.547055 -0.101273
0.300820 -0.443952 -0.844046
-0.326250 0.923439 0.202044
-0.181065 0.586881 -0.789168
0.570000 0.266364 0.777271
0.243400 -0.969866 0.010820
-0.654914 -0.003339 -0.755696
-0.295627 0.153369 0.942912
-0.060070 0.915356 0.398138
-0.040166 -0.447395 -0.893434
0.647344 -0.627249 -0.433017
-0.468956 -0.468181 0.748924
-0.988496 0.139896 -0.057489
-0.394892 0.563176 -0.725874
-0.665865 -0.041999 0.744889
-0.416066 -0.376090 -0.827916
0.544103 -0.370638 -0.752715
0.598622 -0.399068 -0.694548
-0.801008 0.478782 0.359380
-0.210766 0.935309 -0.284208
-0.375793 0.155393 0.913582
-0.767629 -0.617394 0.171962
0.294443 -0.359735 0.885378
0.821810 -0.569454 0.018684
0.229430 0.930901 0.284228
0.288056 0.896711 0.336057
-0.330607 0.744334 0.580229
0.357452 0.255569 -0.898283
-0.173625 0.830570 -0.529158
0.038020 0.951921 0.303974
0.866107 -0.498286 0.039607
-0.990278 -0.010315 0.138717
-0.596746 0.540463 0.593122
0.373119 -0.609032 -0.699901
-0.878004 0.394298 0.271365
-0.440652 -0.528390 0.725693
-0.605891 0.740059 -0.291906
0.324041 -0.924132 0.202428
-0.626348 0.612446 0.482285
-0.470369 0.227824 -0.852555
-0.801195 -0.598347 0.008215
0.957255 0.274985 -0.089694
0.604269 0.719635 -0.342029
0.490598 0.870995 0.026109
-0.529456 0.005333 -0.848320
-0.362617 0.888922 -0.279871
0.999379 0.033631 0.010545
0.101115 -0.033633 0.994306
0.672103 -0.353353 0.650706
0.395335 -0.897784 0.194152
0.715849 0.496276 0.491193
-0.036001 -0.054631 0.997857
0.315379 0.756853 0.572460
0.263394 -0.501183 0.824281
0.409709 -0.401411 -0.819151
-0.978460 0.053181 -0.199467
-0.622711 -0.324231 -0.712114
0.609253 0.425068 0.669424
-0.636720 -0.759824 0.131360
-0.271185 0.106904 -0.956572
-0.443670 -0.193536 -0.875043
-0.157601 -0.897750 -0.411347
0.545054 0.167251 -0.821550
-0.739988 -0.557083 0.376930
0.285302 -0.516574 -0.807313
-0.038374 -0.998564 0.037392
0.788419 0.238128 0.567178
0.537696 0.703929 -0.464076
-0.381536 0.900328 0.209382
0.173089 -0.631950 -0.755433
0.229453 -0.781333 -0.580405
-0.921359 -0.376518 0.096603
0.254914 -0.325956 -0.910369
-0.117256 -0.237044 -0.964397
-0.143851 0.971383 0.189002
-0.109947 -0.838236 0.534108
0.740375 0.007423 -0.672153
0.485356 0.529538 0.695715
-0.654128 -0.566222 -0.501506
-0.907837 0.356143 0.221347
0.753295 0.525088 -0.396015
0.491387 -0.165238 0.855123
-0.223505 -0.394310 -0.891384
-0.991571 0.085583 -0.097273
-0.411698 -0.326323 -0.850893
0.781107 0.449676 0.433201
0.696700 -0.608007 -0.380704
0.497265 0.475497 -0.725693
-0.853651 0.460227 -0.243868
-0.838983 -0.313245 0.444956
-0.182849 -0.972994 0.140887
0.265991 0.160466 -0.950526
-0.495331 -0.660341 0.564444
-0.262833 0.566258 -0.781198
0.389737 -0.848127 -0.358867
-0.676697 0.489142 -0.550291
-0.001235 -0.572594 -0.819838
-0.034858 -0.290453 -0.956254
-0.785634 -0.242994 -0.568976
0.480849 0.801627 0.355215
0.317778 -0.217080 0.922981
0.764676 -0.390403 0.512694
-0.447498 -0.229682 0.864287
0.783995 0.549537 -0.288723
0.036092 0.087833 0.995481
-0.954297 -0.089456 -0.285159
0.749066 0.011122 0.662402
-0.071496 -0.759139 -0.646990
-0.459860 -0.876993 -0.139326
-0.838640 -0.494996 -0.227292
-0.823556 0.540875 0.170910
0.147426 -0.881940 0.447714
0.915519 -0.330943 0.228693
0.574997 -0.020856 -0.817889
0.375520 -0.243024 0.894385
0.423482 -0.093168 -0.901101
-0.927096 0.257906 0.271989
-0.689648 -0.047966 -0.722555
0.705377 -0.407456 0.580019
-0.355207 -0.562541 0.746576
-0.639306 -0.730610 -0.239784
-0.299501 0.506286 0.808687
-0.737327 0.303767 -0.603386
0.037271 0.998352 0.043631
-0.149709 0.082473 -0.985284
-0.790563 -0.397907 0.465489
0.669531 -0.664371 -0.332175
-0.175787 -0.051411 0.983085
0.475987 -0.862457 -0.172060
0.330207 -0.935877 -0.122872
-0.088321 -0.907733 -0.410146
-0.775267 -0.576194 -0.258769
0.904489 0.028266 0.425560
0.164709 0.227652 0.959711
0.100114 0.160187 0.981997
-0.318220 -0.623119 -0.714464
-0.653072 0.755387 -0.053725
-0.207351 0.623174 0.754096
-0.604815 0.780985 0.155761
0.287450 0.725597 0.625205
0.936424 0.053030 0.346839
0.768620 -0.340373 -0.541635
0.993981 0.072398 0.082215
0.177421 0.725872 0.664554
-0.773671 -0.451118 0.444888
0.702864 0.266650 0.659454
-0.923336 -0.201909 -0.326624
0.466904 -0.846088 -0.257170
0.711780 -0.691318 0.124292
-0.820655 -0.471235 0.323209
-0.484041 -0.545148 0.684484
-0.956386 -0.279720 -0.084164
0.958791 -0.225593 0.172708
0.498214 -0.866832 -0.019619
0.204388 -0.896809 0.392377
0.952724 0.103730 0.285583
0.722504 -0.386315 -0.573365
-0.020248 -0.870083 0.492489
0.246765 0.536829 0.806797
-0.240577 -0.188117 0.952226
0.127230 -0.538882 -0.832717
-0.225177 0.046518 0.973207
0.921421 0.381205 -0.075278
0.163585 -0.053212 0.985093
0.140897 -0.690338 0.709634
0.414482 0.091315 -0.905465
-0.328540 0.709423 -0.623523
-0.307663 -0.398971 0.863809
-0.765271 -0.188576 0.615467
-0.608581 0.359450 0.707407
-0.927218 0.372627 -0.037640
-0.858538 0.501032 -0.108994
0.080470 0.726320 -0.682630
0.440878 -0.541956 0.715479
0.712972 -0.691720 -0.114863
-0.107804 -0.789421 -0.604312
0.020993 -0.108885 0.993833
-0.083124 0.922363 -0.377277
0.390071 -0.811710 0.434707
-0.760735 -0.076138 0.644581
0.182128 -0.967290 0.176577
0.917850 -0.389740 -0.075186
-0.588784 -0.716058 -0.374959
0.142851 0.859672 -0.490467
0.587743 0.747855 0.308660
0.278822 -0.869963 0.406722
0.557245 0.661892 -0.501375
-0.344216 -0.621417 0.703815
-0.779881 0.593656 -0.198390
-0.680047 -0.387926 0.622134
0.704786 0.435695 0.559862
0.184461 0.677073 -0.712423
0.920243 0.349418 0.176235
0.233634 0.428158 -0.872981
0.420263 -0.482163 0.768699
0.236081 0.557149 -0.796148
-0.844928 -0.417324 0.334571
0.911228 -0.386330 0.142871
-0.815558 0.207573 0.540165
-0.898267 -0.098500 -0.428270
-0.052665 0.725322 0.686392
-0.806037 0.589216 0.055938
0.714533 -0.501384 0.487911
-0.385110 -0.918851 -0.086042
-0.896127 0.177703 -0.406667
0.934198 0.185791 -0.304559
-0.421278 0.825397 -0.375826
-0.313903 0.096492 -0.944539
0.083803 -0.676731 -0.731445
-0.650630 -0.003040 0.759389
-0.065636 -0.093489 0.993454
0.285402 -0.530955 0.797892
0.553868 -0.769089 0.318955
0.496450 0.682374 -0.536566
-0.396192 0.715077 -0.575931
-0.481893 -0.349367 -0.803568
-0.510642 0.280119 -0.812883
-0.081506 -0.628783 0.773298
0.851847 -0.420265 0.312623
0.606053 -0.793382 -0.056960
0.296558 -0.615321 -0.730366
0.274593 0.354610 -0.893784
0.669626 0.333898 -0.663410
0.021700 0.075832 -0.996884
-0.469277 0.827927 0.307110
0.891060 -0.229280 0.391717
-0.112751 -0.565818 0.816785
-0.766622 0.227909 0.600291
0.135505 0.088126 0.986850
0.971484 -0.097476 0.216141
-0.382673 -0.401284 -0.832186
-0.222603 -0.593555 0.773395
0.197469 -0.692632 -0.693734
-0.098629 -0.342285 0.934405
-0.088858 0.660039 -0.745958
-0.931904 -0.199990 0.302588
0.986512 0.163215 -0.012467
0.684767 0.422270 0.593955
-0.726134 0.291101 0.622888
-0.672363 0.539259 0.507078
0.546905 -0.814247 0.194670
0.592229 0.804025 -0.052993
-0.136587 -0.983158 -0.121429
-0.421754 -0.147966 0.894555
0.788530 -0.612477 0.055605
0.043288 0.923862 -0.380269
0.603068 -0.578426 0.549301
0.225798 -0.762421 0.606407
-0.062368 0.395280 -0.916441
0.333512 0.897990 0.287025
0.677494 0.019778 -0.735262
0.499395 0.222097 -0.837423
-0.083857 0.525174 0.846853
-0.473551 0.018432 0.880574
-0.629374 -0.719712 0.293094
0.342893 -0.464352 0.816579
0.503950 -0.718408 -0.479505
-0.083252 0.467377 -0.880130
-0.189240 0.103320 -0.976480
0.593979 0.041165 -0.803427
0.764643 -0.309451 0.565298
-0.497355 0.590994 0.635110
0.790174 -0.180310 0.585759
-0.525932 0.130825 -0.840405
0.669242 -0.733610 -0.118030
-0.802625 0.271247 0.531242
-0.488428 0.413651 -0.768330
-0.159033 0.922651 -0.351317
0.640906 0.459609 0.614816
0.147459 0.981648 0.120925
0.471571 0.570159 0.672711
0.619873 -0.714769 -0.323826
-0.891167 -0.344080 -0.295688
0.245830 -0.377184 0.892917
0.811533 0.362746 -0.458071
0.047713 -0.366293 -0.929275
0.977357 0.206108 0.047890
-0.519631 0.723464 0.454514
-0.952184 -0.220025 -0.211980
-0.419392 0.702716 0.574719
-0.113546 0.385718 0.915603
-0.896113 -0.285718 -0.339629
-0.904423 -0.369979 -0.212450
-0.229816 0.254457 -0.939381
-0.570267 0.816292 0.091992
-0.053726 -0.994250 0.092627
0.360503 0.328522 -0.872990
-0.744653 -0.450434 -0.492546
0.361983 0.737689 0.569897
-0.286820 0.953227 -0.095359
-0.533139 -0.147579 0.833056
0.315146 0.232630 0.920090
0.616790 0.150357 0.772634
-0.001748 -0.304864 0.952394
0.308906 0.386837 -0.868870
0.354896 0.813467 -0.460782
-0.973713 0.216937 -0.069441
-0.016519 0.071182 0.997327
0.824233 0.529136 0.201629
0.905458 -0.086296 -0.415571
-0.647220 -0.755969 -0.098062
-0.899150 -0.303709 0.315104
-0.491274 -0.851105 0.185121
-0.045897 -0.108498 -0.993037
-0.925002 0.313180 0.215149
-0.680523 0.731691 0.038960
0.124882 -0.377201 -0.917673
-0.059489 0.342020 0.937808
0.791452 0.601498 0.108645
0.499181 -0.094785 -0.861298
0.611053 0.015427 0.791440
-0.595554 0.608285 0.524696
0.899173 0.436762 0.026945
0.802172 0.178603 -0.569756
0.864074 -0.502788 -0.024099
-0.288622 -0.420648 -0.860089
0.758398 0.624837 -0.185503
-0.556602 0.040127 -0.829810
0.379779 0.920148 0.095367
-0.704385 0.194655 0.682606
-0.621233 -0.761732 -0.183942
-0.908670 -0.383409 -0.165277
0.649666 0.658928 -0.379141
0.772498 -0.634894 -0.012498
0.231163 0.374041 -0.898141
0.809490 0.403633 0.426388
-0.901650 0.187961 0.389484
0.911072 -0.262657 -0.317739
-0.945194 -0.243603 0.217405
0.900135 0.420650 -0.113184
0.336485 -0.079830 -0.938299
-0.395423 0.654051 0.644870
-0.599852 -0.147525 0.786393
0.452023 0.891719 0.022645
0.167141 0.982789 0.078676
0.186143 0.957067 0.222201
-0.699005 -0.667150 -0.257492
0.443535 -0.263863 -0.856536
-0.270103 0.615593 0.740331
0.292628 0.211328 -0.932582
0.076078 -0.945140 -0.317683
-0.860536 -0.084286 0.502368
-0.401701 -0.864276 -0.302760
0.278387 0.885562 -0.371862
-0.111178 0.968292 -0.223718
0.527514 -0.746603 -0.405355
-0.665176 0.736676 0.121863
0.253938 0.781944 0.569280
-0.626791 0.275589 0.728824
-0.408475 0.898692 -0.159690
-0.298112 0.391203 0.870684
-0.365133 0.925878 -0.097098
-0.544566 0.411374 0.730903
-0.945334 -0.140865 0.294109
0.023268 -0.001291 0.999728
-0.818411 0.199159 -0.539017
-0.626599 0.758323 -0.179777
-0.067802 0.646456 0.759932
0.156337 0.571647 -0.805468
-0.384225 -0.759104 0.525483
0.875056 0.243698 0.418196
0.641712 0.683690 -0.347526
-0.318105 0.549121 0.772836
0.070590 -0.918169 0.389849
0.734333 0.379862 -0.562549
0.680934 0.699192 -0.217854
-0.994191 0.032030 0.102752
-0.393513 -0.773434 -0.496937
-0.506594 0.855042 0.110749
-0.986215 -0.128524 0.104216
-0.797347 -0.451519 0.400460
-0.816840 0.568904 0.095504
0.075722 -0.742314 -0.665760
0.035040 0.542799 -0.839131
0.600966 0.462510 -0.651863
0.051620 -0.358848 0.931968
-0.953759 0.187931 0.234575
0.500708 -0.635165 0.588096
-0.222623 -0.266722 0.937709
-0.793156 -0.480761 -0.373862
-0.354856 -0.648052 -0.673874
-0.145866 -0.881539 0.449013
-0.096960 0.592077 -0.800028
0.400063 -0.900615 -0.169830
-0.845540 -0.533773 -0.012155
0.961955 0.256362 0.094451
-0.419780 0.617232 -0.665440
0.955491 -0.182884 -0.231498
-0.468265 0.538539 -0.700502
0.377537 0.398650 0.835790
0.635526 0.668199 0.386803
0.560789 -0.527519 -0.638153
0.706160 -0.514266 -0.486691
-0.990772 -0.132064 0.030483
0.300494 0.313089 0.900932
-0.960504 0.238492 0.143364
0.771835 -0.021093 -0.635473
-0.468631 -0.145134 0.871390
0.541945 -0.162959 -0.824464
-0.658805 0.324773 0.678600
0.062400 0.283981 -0.956797
0.508527 -0.514237 -0.690623
0.599182 -0.255487 0.758754
0.473059 0.874302 0.108683
0.478738 0.319191 0.817879
-0.612056 -0.399505 -0.682483
-0.355202 -0.829818 -0.430387
0.080687 -0.906684 -0.414021
-0.586626 0.244392 0.772103
0.493800 -0.190474 -0.848458
-0.039635 -0.362683 -0.931069
0.946260 -0.143044 0.290053
0.014175 -0.167180 -0.985824
-0.102329 0.772363 -0.626885
0.537860 -0.565461 -0.625268
0.265259 -0.829452 0.491576
-0.333093 0.882959 0.330807
-0.779947 0.568017 -0.262753
0.604610 -0.314972 -0.731601
-0.801972 -0.320315 0.504221
-0.564570 0.182263 0.805010
0.268698 0.921114 -0.281691
0.453559 0.781053 0.429232
0.867250 -0.063034 -0.493866
-0.860045 -0.508906 0.036562
0.365003 -0.594476 0.716499
0.373332 0.815024 0.443124
0.011337 0.158045 0.987367
-0.533059 0.576780 0.619010
-0.944389 0.009989 -0.328678
-0.991946 -0.121820 -0.034688
-0.841338 -0.029414 0.539709
-0.346872 0.009739 -0.937862
-0.862699 0.069640 -0.500899
-0.437285 0.868119 0.234842
0.389797 0.259524 0.883575
0.041076 -0.996717 -0.069774
-0.125920 -0.756790 0.641415
0.596769 -0.710002 0.373850
-0.513271 0.473362 -0.715878
0.801910 0.255095 -0.540247
0.332389 -0.631073 -0.700903
-0.995793 0.090937 -0.011233
0.734617 0.450854 -0.507019
-0.210823 -0.030597 0.977045
0.337891 -0.889823 0.306668
-0.568449 -0.424905 0.704501
0.842764 0.183671 0.505979
0.032427 -0.216095 -0.975834
0.338342 -0.926154 -0.166624
-0.257784 0.964025 -0.064828
0.475233 -0.857163 0.198558
-0.866830 -0.360066 0.344904
0.282601 -0.954192 -0.098258
0.129490 -0.781971 -0.609717
-0.500303 0.823837 0.266439
0.537656 -0.480261 0.693019
-0.580071 0.026619 0.814131
0.599091 -0.616715 0.510640
-0.002766 -0.844155 -0.536092
0.565455 -0.824779 -0.001073
-0.507973 -0.857385 -0.082798
0.479614 -0.766169 -0.427732
0.665893 0.291090 -0.686916
0.829221 0.463929 -0.311709
0.064733 0.939927 -0.335182
-0.212561 -0.968436 -0.130187
0.786740 0.317077 -0.529624
0.067899 -0.784016 -0.617016
0.379077 0.500834 0.778117
-0.470676 0.875832 -0.106690
-0.196311 0.275939 0.940914
-0.512767 0.857404 0.043916
0.203631 -0.363410 -0.909102
0.473687 0.528376 -0.704585
0.866089 0.241149 -0.437878
-0.842078 -0.535391 0.065277
0.424825 -0.660236 0.619364
0.685846 0.714047 0.140539
-0.762213 0.267121 0.589642
0.812608 0.096110 -0.574832
-0.747478 0.215400 -0.628395
-0.352944 -0.511740 -0.783297
0.358533 -0.851910 0.381711
0.863172 0.481607 0.151622
0.349039 -0.013365 0.937013
-0.372758 0.869157 -0.324990
-0.980519 -0.074063 -0.181924
-0.555436 0.770086 0.313781
-0.553799 -0.734683 0.391851
0.984375 -0.163401 0.065613
0.362891 -0.246729 -0.898574
0.387436 -0.831719 -0.397664
-0.202502 0.222202 -0.953740
0.323793 -0.087343 0.942088
-0.253496 -0.262809 -0.930952
-0.681548 -0.724655 -0.101822
0.857257 0.193141 -0.477292
0.211396 0.059073 0.975614
-0.817987 -0.518157 0.249823
0.217712 -0.517307 -0.827644
0.549131 -0.208259 0.809372
0.947070 -0.268709 0.175650
-0.925947 -0.125839 -0.356071
-0.090170 -0.175537 0.980335
-0.181221 0.435782 0.881620
-0.491301 0.106090 0.864505
0.001213 0.617350 0.786688
-0.589532 0.104726 -0.800927
0.232484 -0.826124 -0.513293
0.320561 -0.915082 -0.244675
-0.068246 0.818896 0.569870
-0.212639 0.977129 -0.001879
0.581703 0.501066 0.640745
0.869107 0.189897 0.456718
0.818704 -0.564656 0.104346
0.031272 0.975413 -0.218155
-0.996555 0.056190 -0.061004
-0.589278 0.752796 0.293343
-0.510413 -0.411902 -0.754861
0.104718 -0.108034 -0.988617
0.542784 -0.717307 -0.436871
0.469183 -0.876203 0.110162
0.495251 -0.784853 0.372467
-0.012252 0.928354 0.371495
0.879199 -0.037990 0.474938
0.358951 -0.652926 0.666965
0.894346 0.409651 0.179807
-0.292339 0.936139 -0.195399
0.424179 -0.374786 0.824383
-0.271776 -0.565693 0.778543
0.960072 -0.255318 -0.114344
-0.415082 0.490521 -0.766222
0.834732 0.537435 0.119941
0.709771 -0.561983 -0.424735
-0.626569 0.159934 -0.762779
-0.410997 0.165991 -0.896398
0.394586 0.214490 0.893474
0.835407 0.043944 0.547872
0.582948 0.162203 -0.796154
-0.031033 0.793007 0.608422
-0.284831 -0.945451 -0.158094
-0.798254 0.416103 -0.435486
-0.868090 0.129357 0.479257
0.611445 0.554667 0.564340
0.830351 0.548577 -0.097883
-0.448201 0.770989 -0.452430
-0.880217 0.442521 -0.171442
-0.856360 -0.305521 -0.416297
-0.459909 0.149386 0.875310
-0.563390 -0.137615 -0.814650
0.821329 0.381913 -0.423747
0.370327 -0.331774 0.867631
0.332501 0.914860 -0.229075
-0.785059 0.537669 0.307562
0.591529 -0.468587 0.656140
0.703746 -0.240921 0.668355
-0.923759 -0.050281 -0.379659
0.009562 -0.954636 0.297621
0.909565 -0.409942 0.068111
0.082448 0.545772 -0.833867
0.881546 0.310605 0.355530
0.028194 0.952474 -0.303312
0.820834 -0.008407 0.571106
0.744363 0.659143 0.107022
-0.718891 0.643010 0.264072
-0.999953 0.009339 -0.002669
0.821400 0.569528 0.030642
-0.595730 -0.435615 0.674793
-0.573086 -0.557297 0.600826
-0.361684 -0.049193 0.931002
-0.846175 0.524457 0.094517
-0.714079 0.650782 -0.258020
0.201213 0.353526 -0.913528
0.947796 0.311173 -0.069672
0.897879 -0.378631 -0.224615
0.921380 0.371363 0.114661
0.284773 0.024555 -0.958280
-0.818884 0.526380 0.228807
-0.816892 0.532184 -0.222413
-0.271335 0.631351 -0.726480
-0.410695 -0.578543 0.704711
-0.163718 0.081941 0.983098
-0.051808 -0.835208 0.547489
0.086126 0.990635 -0.105944
-0.704586 0.623387 0.339040
0.691722 0.654240 -0.305762
-0.434950 -0.888298 0.147464
-0.193463 0.724246 0.661846
0.721847 0.293438 -0.626763
0.896062 -0.443230 0.024879
0.615343 0.303364 -0.727547
-0.710833 0.579370 -0.398808
0.262005 0.668973 -0.695578
0.768957 -0.068841 -0.635584
0.900955 -0.400298 -0.167455
0.934718 -0.343007 0.092996
-0.947039 -0.201698 -0.249872
0.135613 0.761060 -0.634348
-0.639386 -0.661167 -0.392484
0.981999 0.099426 0.160600
0.187010 0.979464 -0.075348
0.145480 -0.950304 -0.275242
-0.354607 -0.934867 -0.016669
-0.448960 0.623077 -0.640476
-0.630039 -0.294929 0.718378
-0.601910 -0.751641 0.269704
0.773884 -0.389770 -0.499181
0.604210 0.677080 -0.420111
0.523224 0.613517 -0.591467
0.463971 -0.729588 0.502426
-0.855205 0.418286 0.306041
-0.387118 0.823120 0.415467
0.759941 0.110593 0.640515
-0.404401 0.900937 0.157392
0.662972 0.570261 -0.485047
0.822398 0.568654 -0.017138
-0.655538 -0.420792 0.627060
0.412452 0.574920 0.706648
0.249904 -0.012445 0.968191
-0.311069 0.950301 -0.012798
0.844213 0.404991 -0.351122
-0.109093 -0.874419 -0.472747
0.208676 0.609711 -0.764661
-0.239575 0.295777 0.924727
0.473726 -0.612154 -0.633128
-0.561467 0.201122 -0.802686
0.980570 0.178262 0.081887
-0.671385 -0.125308 0.730438
0.479217 -0.424316 0.768314
-0.104353 -0.961449 0.254413
0.278816 -0.731700 -0.621995
0.361886 -0.396415 -0.843738
0.659483 -0.557579 0.504170
0.693871 -0.675738 -0.248839
0.117270 -0.973589 -0.195886
0.888570 -0.172275 -0.425163
0.536350 0.748434 -0.390097
-0.471967 -0.810105 -0.347817
-0.136640 -0.939552 0.313960
0.285644 0.643091 0.710522
-0.715114 -0.699008 0.000760
0.284209 0.935978 -0.207773
-0.795660 -0.601093 -0.074908
-0.963623 -0.202364 -0.174586
-0.504704 0.365740 0.781990
0.127208 -0.598760 -0.790762
-0.170622 0.782161 -0.599259
-0.387720 0.921682 -0.013244
-0.510838 -0.559165 0.652977
-0.784304 0.094917 0.613072
0.482869 -0.811315 0.329553
-0.153797 0.986425 -0.057555
-0.714759 0.537694 0.447220
-0.583470 0.802230 -0.126454
0.278753 -0.941949 -0.187162
-0.829684 0.528115 -0.180884
-0.778381 -0.133686 -0.613393
0.860652 -0.101587 0.498958
0.317299 0.128460 -0.939585
-0.057286 0.639043 -0.767035
0.454729 0.417007 0.786973
0.768926 -0.603098 -0.212193
0.154451 0.864003 0.479211
-0.881597 0.271003 0.386450
-0.708432 -0.444292 -0.548388
-0.574114 0.484568 -0.659990
-0.143630 -0.468723 0.871590
-0.153141 -0.732122 -0.663735
-0.226851 -0.626307 0.745841
-0.405519 0.684096 -0.606273
0.667745 -0.728303 0.153922
0.003331 -0.775571 -0.631251
0.489723 -0.832800 0.258100
-0.532600 0.551615 -0.641917
0.045775 -0.496378 0.866899
-0.547525 -0.341413 -0.763972
0.747518 -0.567740 -0.344801
-0.137843 -0.514763 -0.846179
-0.921597 0.365160 -0.131596
-0.247323 0.932412 -0.263515
0.388855 -0.552580 0.737189
-0.413844 -0.426704 0.804150
-0.974952 0.221251 -0.022716
-0.455623 -0.719851 -0.523663
-0.759359 0.438052 0.481128
0.970932 -0.212283 -0.110578
-0.526278 -0.492325 0.693287
-0.194596 0.588784 0.784516
0.759274 -0.304062 -0.575370
0.546967 0.684859 0.481451
0.122321 0.991524 0.043791
0.417259 0.894311 0.161565
-0.133512 -0.127548 0.982805
0.324391 -0.902545 -0.283165
0.727232 0.663448 -0.175986
0.115656 0.961483 0.249348
0.596053 -0.762696 -0.251030
0.863136 0.504738 0.015321
-0.887465 -0.445428 -0.118321
-0.404686 -0.914438 -0.005695
0.143791 0.126617 -0.981475
0.671670 -0.149959 0.725515
0.528031 0.663787 0.529689
-0.982465 -0.144887 -0.117351
-0.500135 0.863094 -0.070239
0.697601 -0.599554 0.392285
0.444608 -0.883407 0.148042
0.453215 0.381318 0.805725
0.456159 -0.714501 -0.530479
0.382144 -0.131249 -0.914735
0.791264 0.370919 0.486128
-0.018494 -0.401502 -0.915671
0.262392 0.300501 0.916979
0.934169 0.344975 -0.091211
-0.282776 -0.836230 -0.469848
-0.555051 -0.778233 0.293721
-0.084868 0.769647 0.632804
-0.648605 -0.190921 -0.736791
-0.915039 -0.402657 -0.023892
-0.263651 -0.155140 0.952061
0.515152 -0.446892 -0.731372
-0.656522 0.092363 -0.748630
-0.159420 -0.444719 -0.881368
0.235977 -0.313417 0.919829
0.319290 -0.575061 -0.753232
-0.761034 -0.150642 0.630979
0.651409 0.729385 0.208961
-0.556878 -0.709842 0.431290
-0.679124 0.636725 -0.365202
-0.783022 0.591897 0.191141
-0.880696 0.407655 -0.241229
0.363304 -0.066121 0.929322
-0.226071 0.949810 -0.216224
0.518657 0.482294 0.705966
0.077771 0.995013 0.062459
0.978781 0.181829 -0.094472
-0.300215 0.572272 -0.763135
0.853772 0.458459 -0.246757
-0.233776 0.417254 0.878207
-0.172360 0.945971 -0.274645
-0.461198 0.886956 -0.024614
0.703970 -0.709602 -0.029847
-0.308132 0.276219 -0.910361
0.841437 -0.135154 -0.523180
0.669161 -0.424205 0.610142
0.106013 0.944119 0.312090
0.180277 -0.977311 -0.111191
-0.733307 -0.158423 -0.661183
0.620368 0.637977 -0.456211
0.442365 0.804297 0.396762
0.146509 0.832008 -0.535068
0.359370 0.471290 0.805443
-0.734972 -0.423979 0.529206
0.987709 -0.005497 -0.156205
-0.238876 -0.943498 0.229673
-0.142831 -0.069571 -0.987299
-0.611668 0.486276 0.624018
0.498200 -0.232687 -0.835256
-0.131001 0.991035 -0.026231
-0.052895 -0.904013 0.424220
0.525573 0.134333 -0.840076
0.377636 -0.761616 0.526623
-0.369284 -0.187424 -0.910221
0.204556 -0.975272 0.083669
-0.240939 -0.430354 -0.869910
0.008181 0.789984 -0.613073
-0.950227 0.299803 0.084777
-0.742470 -0.504066 0.441198
0.776644 0.629564 -0.021737
0.290506 -0.248349 0.924083
0.186069 0.916311 0.354616
0.624907 0.737371 -0.256467
-0.458196 0.111988 -0.881768
-0.974793 0.053073 0.216707
0.985923 -0.128405 -0.107088
-0.822275 0.062800 0.565615
0.399357 -0.041204 -0.915869
0.422767 0.848572 -0.318110
-0.233385 -0.110305 0.966108
-0.968819 -0.242684 -0.049937
-0.836850 -0.195702 0.511256
-0.711572 -0.543351 0.445461
-0.772406 0.634826 -0.019626
-0.826724 0.133196 0.546614
-0.006423 0.276165 -0.961089
0.325411 -0.717240 -0.616177
-0.391887 -0.516441 -0.761389
0.673890 -0.692365 0.257883
0.973430 -0.032347 -0.226691
-0.971093 -0.162449 -0.174895
-0.572186 -0.173703 0.801518
-0.705928 0.167896 -0.688096
-0.255486 -0.830487 0.494993
-0.571133 0.670795 0.473118
-0.666771 0.621926 0.410639
0.602670 -0.167870 -0.780134
0.155621 0.517753 0.841258
0.664622 -0.500224 -0.555026
-0.249314 -0.752269 -0.609864
0.289020 0.366273 0.884484
-0.355143 -0.807732 0.470577
-0.966799 -0.140352 -0.213542
0.950656 0.249075 -0.184973
0.859838 0.305938 -0.408754
-0.291806 0.021767 -0.956230
0.031030 0.634710 -0.772127
-0.065214 0.055633 -0.996319
-0.689255 -0.662886 0.292421
-0.686066 0.669274 -0.285282
0.642258 -0.729608 0.234899
-0.852403 0.522218 -0.026397
-0.458250 0.741148 -0.490619
-0.505810 0.836556 -0.210549
0.367609 0.405554 -0.836893
-0.670104 0.034773 -0.741452
0.832768 0.215666 -0.509887
-0.598256 -0.775129 0.203138
0.601366 -0.693370 -0.396984
0.533111 -0.844898 -0.044048
-0.496444 0.694334 0.521003
0.170605 -0.957648 -0.231959
0.766658 -0.206233 0.608033
